provenance,lane,path,status,shape,label_offset,reason
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_report_structure,uiowa_rfq_18649_report_structure/fixtures/synthetic_finding_matrix.csv,UNDISCLOSED_PROVENANCE,RECORDS,,carries 23 record identifier(s) and 11 populated row(s) with assessment vocabulary; the file states nowhere whether its contents are synthetic or real
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_report_structure,uiowa_rfq_18649_report_structure/fixtures/synthetic_peer_context_table.csv,DISCLOSED,RECORDS,179,carries 0 record identifier(s) and 3 populated row(s) with assessment vocabulary; disclosure at byte 179
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_report_structure,uiowa_rfq_18649_report_structure/fixtures/synthetic_recommendation_register.csv,UNDISCLOSED_PROVENANCE,RECORDS,,carries 10 record identifier(s) and 6 populated row(s) with assessment vocabulary; the file states nowhere whether its contents are synthetic or real
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_report_structure,uiowa_rfq_18649_report_structure/fixtures/synthetic_theme_register.csv,UNDISCLOSED_PROVENANCE,RECORDS,,carries 3 record identifier(s) and 3 populated row(s) with assessment vocabulary; the file states nowhere whether its contents are synthetic or real
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_report_visuals,uiowa_rfq_18649_report_visuals/README.md,DISCLOSED,DOCUMENTATION,9288,documentation explains the kit; it presents no records
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_report_visuals,uiowa_rfq_18649_report_visuals/examples/contrast-audit.txt,NOT_EVIDENCE,OTHER,,neither record-shaped nor obviously configuration
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_report_visuals,uiowa_rfq_18649_report_visuals/examples/evidence-coverage-table.md,DISCLOSED,PROSE_RESULT,24,prose that states assessment results about the engagement's subjects; disclosure at byte 24
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_report_visuals,uiowa_rfq_18649_report_visuals/examples/manifest.json,DISCLOSED,OTHER,19,neither record-shaped nor obviously configuration
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_report_visuals,uiowa_rfq_18649_report_visuals/examples/matrix-table.md,DISCLOSED,PROSE_RESULT,24,prose that states assessment results about the engagement's subjects; disclosure at byte 24
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_report_visuals,uiowa_rfq_18649_report_visuals/examples/roadmap-table.md,DISCLOSED,RECORDS,24,carries 5 record identifier(s) and 0 populated row(s) with assessment vocabulary; disclosure at byte 24
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_report_visuals,uiowa_rfq_18649_report_visuals/examples/text-alternatives.md,DISCLOSED,RECORDS,22,carries 10 record identifier(s) and 0 populated row(s) with assessment vocabulary; disclosure at byte 22
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_report_visuals,uiowa_rfq_18649_report_visuals/fixtures/synthetic_assessment.json,DISCLOSED,RECORDS,34,carries 5 record identifier(s) and 0 populated row(s) with assessment vocabulary; disclosure at byte 34
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_roadmap_dependencies,uiowa_rfq_18649_roadmap_dependencies/README.md,DISCLOSED,DOCUMENTATION,8417,documentation explains the kit; it presents no records
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_roadmap_dependencies,uiowa_rfq_18649_roadmap_dependencies/fixtures/hostile_roadmap.json,DISCLOSED,OTHER,56,neither record-shaped nor obviously configuration
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_roadmap_dependencies,uiowa_rfq_18649_roadmap_dependencies/fixtures/roadmap_consistent.json,DISCLOSED,PROSE_RESULT,59,prose that states assessment results about the engagement's subjects; disclosure at byte 59
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_roadmap_dependencies,uiowa_rfq_18649_roadmap_dependencies/fixtures/roadmap_inconsistent.json,DISCLOSED,OTHER,61,neither record-shaped nor obviously configuration
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_roadmap_dependencies,uiowa_rfq_18649_roadmap_dependencies/out_consistent/dependency_report.md,DISCLOSED,OTHER,192,neither record-shaped nor obviously configuration
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_roadmap_dependencies,uiowa_rfq_18649_roadmap_dependencies/out_consistent/findings.csv,NOT_EVIDENCE,DATA,,carries identifiers or rows but no assessment vocabulary
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_roadmap_dependencies,uiowa_rfq_18649_roadmap_dependencies/out_consistent/graph.json,DISCLOSED,PROSE_RESULT,1070,prose that states assessment results about the engagement's subjects; disclosure at byte 1070
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_roadmap_dependencies,uiowa_rfq_18649_roadmap_dependencies/out_inconsistent/dependency_report.md,DISCLOSED,OTHER,194,neither record-shaped nor obviously configuration
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_roadmap_dependencies,uiowa_rfq_18649_roadmap_dependencies/out_inconsistent/findings.csv,NOT_EVIDENCE,DATA,,carries identifiers or rows but no assessment vocabulary
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_roadmap_dependencies,uiowa_rfq_18649_roadmap_dependencies/out_inconsistent/graph.json,DISCLOSED,PROSE_RESULT,1070,prose that states assessment results about the engagement's subjects; disclosure at byte 1070
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_roadmap_dependencies,uiowa_rfq_18649_roadmap_dependencies/out_inconsistent/proposed_roadmap.json,DISCLOSED,OTHER,78,neither record-shaped nor obviously configuration
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_roadmap_dependencies,uiowa_rfq_18649_roadmap_dependencies/out_inconsistent/rehearsal_report.md,NOT_EVIDENCE,OTHER,,neither record-shaped nor obviously configuration
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_run_sweep,uiowa_rfq_18649_run_sweep/README.md,DISCLOSED,DOCUMENTATION,2005,documentation explains the kit; it presents no records
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_run_sweep,uiowa_rfq_18649_run_sweep/out/run_sweep.csv,NOT_EVIDENCE,DATA,,carries identifiers or rows but no assessment vocabulary
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_run_sweep,uiowa_rfq_18649_run_sweep/out/run_sweep.json,NOT_EVIDENCE,OTHER,,neither record-shaped nor obviously configuration
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_run_sweep,uiowa_rfq_18649_run_sweep/out/run_sweep_report.md,NOT_EVIDENCE,OTHER,,neither record-shaped nor obviously configuration
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_scope_change,uiowa_rfq_18649_scope_change/README.md,DISCLOSED,DOCUMENTATION,1105,documentation explains the kit; it presents no records
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_scope_change,uiowa_rfq_18649_scope_change/examples/change-quotations.csv,UNDISCLOSED_PROVENANCE,RECORDS,,carries 0 record identifier(s) and 8 populated row(s) with assessment vocabulary; the file states nowhere whether its contents are synthetic or real
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_scope_change,uiowa_rfq_18649_scope_change/examples/worksheet.json,DISCLOSED,CONFIGURATION,6951,reads as schema/vocabulary/weights rather than records; a fiction label is not expected here
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_scope_change,uiowa_rfq_18649_scope_change/examples/worksheet.md,DISCLOSED,CONFIGURATION,207,reads as schema/vocabulary/weights rather than records; a fiction label is not expected here
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_scope_change,uiowa_rfq_18649_scope_change/fixtures/baseline.json,UNLABELED_CONFIG_SHAPED,CONFIGURATION,,reads as schema/vocabulary/weights rather than records; a fiction label is not expected here
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_scope_change,uiowa_rfq_18649_scope_change/fixtures/change_requests.json,DISCLOSED,CONFIGURATION,73,reads as schema/vocabulary/weights rather than records; a fiction label is not expected here
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_secure_guidance,uiowa_rfq_18649_secure_guidance/README.md,DISCLOSED,DOCUMENTATION,628,documentation explains the kit; it presents no records
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_secure_guidance,uiowa_rfq_18649_secure_guidance/guidance_usability_worksheet.md,DISCLOSED,OTHER,1732,neither record-shaped nor obviously configuration
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_secure_guidance,uiowa_rfq_18649_secure_guidance/examples/discussion-pack.md,DISCLOSED,CONFIGURATION,61,reads as schema/vocabulary/weights rather than records; a fiction label is not expected here
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_secure_guidance,uiowa_rfq_18649_secure_guidance/examples/guidance-usability.csv,NOT_EVIDENCE,DATA,,carries identifiers or rows but no assessment vocabulary
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_secure_guidance,uiowa_rfq_18649_secure_guidance/fixtures/synthetic_guidance_packet.json,DISCLOSED,CONFIGURATION,28,reads as schema/vocabulary/weights rather than records; a fiction label is not expected here
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_security_event_review,uiowa_rfq_18649_security_event_review/README.md,DISCLOSED,DOCUMENTATION,1101,documentation explains the kit; it presents no records
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_security_event_review,uiowa_rfq_18649_security_event_review/interview_worksheet.md,NOT_EVIDENCE,OTHER,,neither record-shaped nor obviously configuration
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_security_event_review,uiowa_rfq_18649_security_event_review/examples/event-to-resolution-timeline.md,DISCLOSED,PROSE_RESULT,12,prose that states assessment results about the engagement's subjects; disclosure at byte 12
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_security_event_review,uiowa_rfq_18649_security_event_review/examples/security-event-evidence-matrix.csv,DISCLOSED,RECORDS,194,carries 0 record identifier(s) and 5 populated row(s) with assessment vocabulary; disclosure at byte 194
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_security_event_review,uiowa_rfq_18649_security_event_review/fixtures/synthetic_events.json,DISCLOSED,PROSE_RESULT,28,prose that states assessment results about the engagement's subjects; disclosure at byte 28
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_synthetic_collection,uiowa_rfq_18649_synthetic_collection/README.md,DISCLOSED,DOCUMENTATION,2,documentation explains the kit; it presents no records
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_synthetic_collection,uiowa_rfq_18649_synthetic_collection/coverage_matrix.csv,UNDISCLOSED_PROVENANCE,RECORDS,,carries 0 record identifier(s) and 12 populated row(s) with assessment vocabulary; the file states nowhere whether its contents are synthetic or real
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_synthetic_collection,uiowa_rfq_18649_synthetic_collection/evidence_manifest.json,DISCLOSED,PROSE_RESULT,32,prose that states assessment results about the engagement's subjects; disclosure at byte 32
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_synthetic_collection,uiowa_rfq_18649_synthetic_collection/facts.json,DISCLOSED,PROSE_RESULT,32,prose that states assessment results about the engagement's subjects; disclosure at byte 32
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_synthetic_collection,uiowa_rfq_18649_synthetic_collection/ai/ai_readiness.md,DISCLOSED,PROSE_RESULT,2,prose that states assessment results about the engagement's subjects; disclosure at byte 2
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_synthetic_collection,uiowa_rfq_18649_synthetic_collection/incidents/postmortems.md,DISCLOSED,CONFIGURATION,2,reads as schema/vocabulary/weights rather than records; a fiction label is not expected here
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_synthetic_collection,uiowa_rfq_18649_synthetic_collection/interviews/interview_excerpts.md,DISCLOSED,CONFIGURATION,2,reads as schema/vocabulary/weights rather than records; a fiction label is not expected here
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_synthetic_collection,uiowa_rfq_18649_synthetic_collection/operations/runbooks.md,DISCLOSED,CONFIGURATION,2,reads as schema/vocabulary/weights rather than records; a fiction label is not expected here
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_synthetic_collection,uiowa_rfq_18649_synthetic_collection/processes/security_practices.md,DISCLOSED,PROSE_RESULT,2,prose that states assessment results about the engagement's subjects; disclosure at byte 2
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_synthetic_collection,uiowa_rfq_18649_synthetic_collection/processes/software_delivery.md,DISCLOSED,PROSE_RESULT,2,prose that states assessment results about the engagement's subjects; disclosure at byte 2
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_synthetic_collection,uiowa_rfq_18649_synthetic_collection/releases/release_examples.md,DISCLOSED,RECORDS,2,carries 2 record identifier(s) and 0 populated row(s) with assessment vocabulary; disclosure at byte 2
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_synthetic_collection,uiowa_rfq_18649_synthetic_collection/services/ess_profile.md,DISCLOSED,PROSE_RESULT,2,prose that states assessment results about the engagement's subjects; disclosure at byte 2
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_synthetic_collection,uiowa_rfq_18649_synthetic_collection/services/iam_profile.md,DISCLOSED,PROSE_RESULT,2,prose that states assessment results about the engagement's subjects; disclosure at byte 2
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_synthetic_collection,uiowa_rfq_18649_synthetic_collection/services/ris_profile.md,DISCLOSED,PROSE_RESULT,2,prose that states assessment results about the engagement's subjects; disclosure at byte 2
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_test_data_readiness,uiowa_rfq_18649_test_data_readiness/README.md,DISCLOSED,DOCUMENTATION,60,documentation explains the kit; it presents no records
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_test_data_readiness,uiowa_rfq_18649_test_data_readiness/catalog_template.csv,DISCLOSED,OTHER,298,neither record-shaped nor obviously configuration
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_test_data_readiness,uiowa_rfq_18649_test_data_readiness/fixture_specifications.md,DISCLOSED,CONFIGURATION,2,reads as schema/vocabulary/weights rather than records; a fiction label is not expected here
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_test_data_readiness,uiowa_rfq_18649_test_data_readiness/interview_guide.md,UNLABELED_CONFIG_SHAPED,CONFIGURATION,,reads as schema/vocabulary/weights rather than records; a fiction label is not expected here
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_test_data_readiness,uiowa_rfq_18649_test_data_readiness/refresh_lifecycle.md,DISCLOSED,CONFIGURATION,370,reads as schema/vocabulary/weights rather than records; a fiction label is not expected here
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_test_data_readiness,uiowa_rfq_18649_test_data_readiness/synthetic_rehearsal.md,DISCLOSED,PROSE_RESULT,2,prose that states assessment results about the engagement's subjects; disclosure at byte 2
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_test_data_readiness,uiowa_rfq_18649_test_data_readiness/fixtures/catalog.synthetic.json,DISCLOSED,OTHER,24,neither record-shaped nor obviously configuration
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_test_data_readiness,uiowa_rfq_18649_test_data_readiness/schema/catalog.schema.json,UNLABELED_CONFIG_SHAPED,CONFIGURATION,,reads as schema/vocabulary/weights rather than records; a fiction label is not expected here
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_traceability,uiowa_rfq_18649_traceability/README.md,DISCLOSED,DOCUMENTATION,529,documentation explains the kit; it presents no records
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_traceability,uiowa_rfq_18649_traceability/TRACE_MAP.md,DISCLOSED,RECORDS,43,carries 30 record identifier(s) and 0 populated row(s) with assessment vocabulary; disclosure at byte 43
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_traceability,uiowa_rfq_18649_traceability/bundle/evidence.csv,UNDISCLOSED_PROVENANCE,RECORDS,,carries 8 record identifier(s) and 8 populated row(s) with assessment vocabulary; the file states nowhere whether its contents are synthetic or real
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_traceability,uiowa_rfq_18649_traceability/bundle/executive-summary.md,DISCLOSED,RECORDS,21,carries 6 record identifier(s) and 0 populated row(s) with assessment vocabulary; disclosure at byte 21
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_traceability,uiowa_rfq_18649_traceability/bundle/final-report.md,DISCLOSED,RECORDS,31,carries 12 record identifier(s) and 0 populated row(s) with assessment vocabulary; disclosure at byte 31
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_traceability,uiowa_rfq_18649_traceability/bundle/findings.csv,DISCLOSED,RECORDS,152,carries 3 record identifier(s) and 3 populated row(s) with assessment vocabulary; disclosure at byte 152
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_traceability,uiowa_rfq_18649_traceability/bundle/recommendations.csv,UNDISCLOSED_PROVENANCE,RECORDS,,carries 2 record identifier(s) and 2 populated row(s) with assessment vocabulary; the file states nowhere whether its contents are synthetic or real
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_traceability,uiowa_rfq_18649_traceability/bundle/sources.csv,DISCLOSED,RECORDS,37,carries 16 record identifier(s) and 8 populated row(s) with assessment vocabulary; disclosure at byte 37
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_traceability,uiowa_rfq_18649_traceability/bundle/trace-map.csv,UNDISCLOSED_PROVENANCE,RECORDS,,carries 12 record identifier(s) and 6 populated row(s) with assessment vocabulary; the file states nowhere whether its contents are synthetic or real
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_traceability,uiowa_rfq_18649_traceability/bundle/sources/SRC-001-ess-change-request-2287.txt,DISCLOSED,OTHER,26,neither record-shaped nor obviously configuration
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_traceability,uiowa_rfq_18649_traceability/bundle/sources/SRC-002-ess-integration-run-2026-08-14.txt,DISCLOSED,OTHER,26,neither record-shaped nor obviously configuration
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_traceability,uiowa_rfq_18649_traceability/bundle/sources/SRC-003-ess-acceptance-note-2026-08-15.txt,DISCLOSED,OTHER,26,neither record-shaped nor obviously configuration
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_traceability,uiowa_rfq_18649_traceability/bundle/sources/SRC-004-ris-reporting-handoff-design.txt,DISCLOSED,PROSE_RESULT,26,prose that states assessment results about the engagement's subjects; disclosure at byte 26
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_traceability,uiowa_rfq_18649_traceability/bundle/sources/SRC-005-ris-test-inventory.txt,DISCLOSED,OTHER,26,neither record-shaped nor obviously configuration
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_traceability,uiowa_rfq_18649_traceability/bundle/sources/SRC-006-ris-interview-note-q12.txt,DISCLOSED,OTHER,26,neither record-shaped nor obviously configuration
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_traceability,uiowa_rfq_18649_traceability/bundle/sources/SRC-007-iam-propagation-run-prof-09.txt,DISCLOSED,OTHER,26,neither record-shaped nor obviously configuration
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_traceability,uiowa_rfq_18649_traceability/bundle/sources/SRC-008-iam-dependent-application-inventory.txt,DISCLOSED,PROSE_RESULT,26,prose that states assessment results about the engagement's subjects; disclosure at byte 26
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_traceability,uiowa_rfq_18649_traceability/bundle_drifted/evidence.csv,UNDISCLOSED_PROVENANCE,RECORDS,,carries 8 record identifier(s) and 8 populated row(s) with assessment vocabulary; the file states nowhere whether its contents are synthetic or real
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_traceability,uiowa_rfq_18649_traceability/bundle_drifted/executive-summary.md,DISCLOSED,RECORDS,21,carries 6 record identifier(s) and 0 populated row(s) with assessment vocabulary; disclosure at byte 21
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_traceability,uiowa_rfq_18649_traceability/bundle_drifted/final-report.md,DISCLOSED,RECORDS,31,carries 12 record identifier(s) and 0 populated row(s) with assessment vocabulary; disclosure at byte 31
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_traceability,uiowa_rfq_18649_traceability/bundle_drifted/findings.csv,DISCLOSED,RECORDS,152,carries 3 record identifier(s) and 3 populated row(s) with assessment vocabulary; disclosure at byte 152
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_traceability,uiowa_rfq_18649_traceability/bundle_drifted/recommendations.csv,UNDISCLOSED_PROVENANCE,RECORDS,,carries 2 record identifier(s) and 2 populated row(s) with assessment vocabulary; the file states nowhere whether its contents are synthetic or real
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_traceability,uiowa_rfq_18649_traceability/bundle_drifted/sources.csv,DISCLOSED,RECORDS,37,carries 16 record identifier(s) and 8 populated row(s) with assessment vocabulary; disclosure at byte 37
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_traceability,uiowa_rfq_18649_traceability/bundle_drifted/trace-map.csv,UNDISCLOSED_PROVENANCE,RECORDS,,carries 12 record identifier(s) and 6 populated row(s) with assessment vocabulary; the file states nowhere whether its contents are synthetic or real
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_traceability,uiowa_rfq_18649_traceability/bundle_drifted/sources/SRC-001-ess-change-request-2287.txt,DISCLOSED,OTHER,26,neither record-shaped nor obviously configuration
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_traceability,uiowa_rfq_18649_traceability/bundle_drifted/sources/SRC-002-ess-integration-run-2026-08-14.txt,DISCLOSED,OTHER,26,neither record-shaped nor obviously configuration
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_traceability,uiowa_rfq_18649_traceability/bundle_drifted/sources/SRC-003-ess-acceptance-note-2026-08-15.txt,DISCLOSED,OTHER,26,neither record-shaped nor obviously configuration
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_traceability,uiowa_rfq_18649_traceability/bundle_drifted/sources/SRC-004-ris-reporting-handoff-design.txt,DISCLOSED,PROSE_RESULT,26,prose that states assessment results about the engagement's subjects; disclosure at byte 26
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_traceability,uiowa_rfq_18649_traceability/bundle_drifted/sources/SRC-005-ris-test-inventory.txt,DISCLOSED,OTHER,26,neither record-shaped nor obviously configuration
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_traceability,uiowa_rfq_18649_traceability/bundle_drifted/sources/SRC-006-ris-interview-note-q12.txt,DISCLOSED,OTHER,26,neither record-shaped nor obviously configuration
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_traceability,uiowa_rfq_18649_traceability/bundle_drifted/sources/SRC-007-iam-propagation-run-prof-09.txt,DISCLOSED,OTHER,26,neither record-shaped nor obviously configuration
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_traceability,uiowa_rfq_18649_traceability/bundle_drifted/sources/SRC-008-iam-dependent-application-inventory.txt,DISCLOSED,PROSE_RESULT,26,prose that states assessment results about the engagement's subjects; disclosure at byte 26
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_traceability_rehearsal,uiowa_rfq_18649_traceability_rehearsal/README.md,DISCLOSED,DOCUMENTATION,88,documentation explains the kit; it presents no records
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_traceability_rehearsal,uiowa_rfq_18649_traceability_rehearsal/evidence.csv,DISCLOSED,RECORDS,101,carries 0 record identifier(s) and 8 populated row(s) with assessment vocabulary; disclosure at byte 101
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_traceability_rehearsal,uiowa_rfq_18649_traceability_rehearsal/executive-summary.md,DISCLOSED,RECORDS,2,carries 3 record identifier(s) and 0 populated row(s) with assessment vocabulary; disclosure at byte 2
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_traceability_rehearsal,uiowa_rfq_18649_traceability_rehearsal/final-report.md,DISCLOSED,RECORDS,12,carries 5 record identifier(s) and 0 populated row(s) with assessment vocabulary; disclosure at byte 12
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_traceability_rehearsal,uiowa_rfq_18649_traceability_rehearsal/findings.csv,DISCLOSED,RECORDS,126,carries 3 record identifier(s) and 3 populated row(s) with assessment vocabulary; disclosure at byte 126
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_traceability_rehearsal,uiowa_rfq_18649_traceability_rehearsal/recommendations.csv,UNDISCLOSED_PROVENANCE,RECORDS,,carries 2 record identifier(s) and 2 populated row(s) with assessment vocabulary; the file states nowhere whether its contents are synthetic or real
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_traceability_rehearsal,uiowa_rfq_18649_traceability_rehearsal/trace-map.csv,DISCLOSED,RECORDS,138,carries 5 record identifier(s) and 5 populated row(s) with assessment vocabulary; disclosure at byte 138
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_uncertainty_lint,uiowa_rfq_18649_uncertainty_lint/README.md,DISCLOSED,DOCUMENTATION,9225,documentation explains the kit; it presents no records
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_uncertainty_lint,uiowa_rfq_18649_uncertainty_lint/fixtures/labelled_lines.json,DISCLOSED,CONFIGURATION,4006,reads as schema/vocabulary/weights rather than records; a fiction label is not expected here
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_vocabulary_crosswalk,uiowa_rfq_18649_vocabulary_crosswalk/README.md,DISCLOSED,DOCUMENTATION,67,documentation explains the kit; it presents no records
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_vocabulary_crosswalk,uiowa_rfq_18649_vocabulary_crosswalk/crosswalk.json,DISCLOSED,PROSE_RESULT,1431,prose that states assessment results about the engagement's subjects; disclosure at byte 1431
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_vocabulary_crosswalk,uiowa_rfq_18649_vocabulary_crosswalk/output/VOCABULARY_REPORT.md,DISCLOSED,CONFIGURATION,100,reads as schema/vocabulary/weights rather than records; a fiction label is not expected here
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_vocabulary_crosswalk,uiowa_rfq_18649_vocabulary_crosswalk/output/needs_a_decision.csv,DISCLOSED,RECORDS,33,carries 0 record identifier(s) and 28 populated row(s) with assessment vocabulary; disclosure at byte 33
REAL - generated by label_scan.py from committed source; not synthetic,uiowa_rfq_18649_vocabulary_crosswalk,uiowa_rfq_18649_vocabulary_crosswalk/output/observations.csv,DISCLOSED,RECORDS,33,carries 0 record identifier(s) and 326 populated row(s) with assessment vocabulary; disclosure at byte 33
